FIPS,County,State,Total,Under 18,18 to 64,Over 64,White,Black,AIAN,Asian,NHOPI,Hispanic,Other_Races,Below 9th grade,High School,College,Advanced Degree,Urban_Percentage
18005,Bartholomew County,Indiana,82881,0.2424560514472557,0.5921743222210156,0.16536962633172864,0.7764264427311447,0.017712141504084167,0.000591209082901992,0.07544551827318687,0.0,0.0898275841266394,0.03999710428204293,0.021946650013382103,0.8608261218663574,0.353804978142564,0.15107502899455794,0.693059069676917
18007,Benton County,Indiana,8708,0.24747358750574186,0.5805006890215894,0.1720257234726688,0.8948093706936151,0.014699127239320165,0.00034451079467156636,0.0010335323840146991,0.0,0.06982085438677078,0.01929260450160772,0.034822490232716156,0.836589094615254,0.18804144725666724,0.03329369797859691,0.0
18009,Blackford County,Indiana,12007,0.2307820438077788,0.5480969434496543,0.22112101274256685,0.9420338136087283,0.004663946031481635,0.0004997085033730324,0.0015824102606812693,0.0,0.021903889397851255,0.029316232197884567,0.02676977989292088,0.8180844735276621,0.13491969066032125,0.04580606781677573,0.506522457067371
18011,Boone County,Indiana,72827,0.2576379639419446,0.5964408804426929,0.14592115561536242,0.872066678567015,0.024345366416301646,2.7462342263171627e-05,0.033600175758990485,0.00027462342263171623,0.041069932854573166,0.028615760638224835,0.01683716526356956,0.9259000061749995,0.5048679579276701,0.20149023320914725,0.728082810823024
18013,Brown County,Indiana,15543,0.16637714726886701,0.5710609277488259,0.2625619249823071,0.9455703532136653,0.005983400887859486,0.0011580775911986102,0.005275686804349225,0.003152544553818439,0.020073344914109247,0.018786592034999678,0.016988480981188363,0.8766056186293196,0.25979945305378305,0.10822905444600978,0.0
18015,Carroll County,Indiana,20443,0.21914591791811378,0.5769211955192487,0.20393288656263758,0.9256958372058895,0.007239641931223402,0.00014674949860587976,0.0009294134911705718,0.0,0.043975933082228635,0.022012424790881963,0.03237210591986691,0.8366144461389159,0.1547206432829613,0.053653126299736585,0.0543189205161036
18017,Cass County,Indiana,37703,0.2317587459883829,0.5867968066201629,0.18144444739145427,0.7468901678911493,0.013102405644113201,0.0012200620640267354,0.015436437418773041,0.0,0.18062223165265365,0.04272869532928414,0.049510274630305356,0.7896293451123487,0.15640483963894758,0.054503552909544846,0.537998415632427
18019,Clark County,Indiana,122800,0.2222312703583062,0.6129397394136807,0.16482899022801303,0.8026791530944626,0.06866449511400652,0.00021986970684039088,0.011009771986970684,0.0,0.06649837133550489,0.05092833876221498,0.02966215193264001,0.8529353535118265,0.2546146948187313,0.08004239113978595,0.786692872420371
18021,Clay County,Indiana,26431,0.23237864628655744,0.582459990163066,0.18516136355037646,0.9434754644167833,0.0030645832545117477,3.78343611668117e-05,0.002270061670008702,0.0007945215845030456,0.0187658431387386,0.03159169157428777,0.023722924922642635,0.8358938168394767,0.17007762879322513,0.05238586395961131,0.400022670596237
18023,Clinton County,Indiana,32967,0.27042193708860374,0.5665968999302332,0.16298116298116297,0.7844207844207844,0.005581338914672248,0.000182000182000182,0.004701671368338035,0.0,0.18964418964418964,0.01547001547001547,0.056116459262737735,0.8202394928386946,0.16712843390467247,0.05559990608123973,0.505423320277192
